REFSEQ	SYMBOL
NM_080870	MUCL3
NM_003974	DOK2
NM_001321127	PHF7
NM_012448	STAT5B
NM_004978	KCNC4
NM_021096	CACNA1I
NM_004416	DTX1
NM_001136534	TMEM233
NM_001243892	TPD52L2
NM_001170741	NUTM2G
NM_001018052	POLR3H
NM_013993	DDR1
NM_001316321	CCDC57
NM_014182	ORMDL2
NM_016941	DLL3
NM_001098790	MID1IP1
NM_001271949	TPGS2
NM_153033	KCTD7
NM_001005920	JMJD8
NM_001278711	NRN1
NM_005934	MLLT1
NM_004574	SEPTIN4
NM_001318331	LHPP
NM_032350	C7orf50
NM_001322157	TCF12
NM_003098	SNTA1
NM_003803	MYOM1
NM_152531	XXYLT1
NM_001205319	NXN
NM_138338	POLR3H
NM_001308384	SLC38A7
NM_001286268	HMOX2
NM_001652	AQP6
NM_005896	IDH1
NM_001206736	NSFL1C
NM_001042665	PLEKHG5
NM_004488	GP5
NM_022463	NXN
NM_007225	NXPH3
NM_199179	KIRREL2
NM_003806	HRK
NM_001190158	CES5A
NM_001243732	RARG
NM_001322041	NUTF2
NM_001040110	NRF1
NM_001202439	NCR3LG1
NM_001323918	JMJD8
NM_198483	RUFY4
NM_001127205	HMOX2
NM_001291474	CCL4L2
NM_001286085	CETP
NM_001136557	GPR107
NM_001322992	KALRN
NM_152337	C16orf46
NM_003047	SLC9A1
NM_207417	CFAP77
NM_032865	TNS4
NM_153347	TMEM86A
NM_001297652	DDR1
NM_003183	ADAM17
NM_178849	HNF4A
NM_001243894	TPD52L2
NM_001004127	ALG11
NM_005266	GJA5
NM_001007537	C1QTNF9B
NM_001303410	RBMY1F
NM_001297654	DDR1
NM_001317739	BET1
NM_021260	ZFYVE1
NM_001319099	EFR3B
NM_170744	UNC5B
NM_002791	PSMA6
NM_001280544	DPF3
NM_016176	SDF4
NM_080865	GPR62
NM_001164379	FAM180B
NM_022060	ABHD4
NM_001042663	PLEKHG5
NM_003179	SYP
NM_012472	LRRC6
NM_007021	DEPP1
NM_001134368	SLC6A6
NM_001003692	ZMAT5
NM_001282350	OSCAR
NM_001173486	PRRG1
NM_199361	TPD52L2
NM_006336	ZER1
NM_002668	PLP2
NM_001300805	MDFI
NM_001323920	JMJD8
NM_001320238	RANBP10
NM_001256782	SEPTIN4
NM_006389	HYOU1
NM_001037125	UNKL
NM_206818	OSCAR
NM_001048224	DBNDD2
NM_001001412	CALHM1
NM_020754	ARHGAP31
NM_002134	HMOX2
NM_170707	LMNA
NM_145296	CADM4
NM_001936	DPP6
NM_024522	NKAIN1
NM_198493	ANKRD45
NM_199362	TPD52L2
NM_031466	TRAPPC9
NM_001109659	C16orf92
NM_000929	PLA2G5
NM_001136007	FXYD3
NM_001297653	DDR1
NM_001110199	SRRM3
NM_004952	EFNA3
NM_002660	PLCG1
NM_152795	HIF3A
NM_001286271	HMOX2
NM_005255	GAK
NM_000457	HNF4A
NM_133452	RAVER1
NM_001136012	FXYD3
NM_016588	NRN1
NM_003393	WNT8B
NM_174929	ZMIZ2
NM_199006	CENPS-CORT
NM_001018073	PCK2
NM_001265592	PLEKHG5
NM_001145073	USP27X
NM_001308094	GATA4
NM_014742	TM9SF4
NM_004917	KLK4
NM_058243	BRD4
NM_001382	DPAGT1
NM_017561	NUTM2F
NM_001134396	C7orf50
NM_001291471	CCL4L2
NM_145895	KLK12
NM_001126044	PTGER3
NM_001276394	LDLRAD1
NM_173088	CAPN3
NM_001163297	MARK2
NM_001142545	ADCK1
NM_152794	HIF3A
NM_005094	SLC27A4
NM_001308117	RBFOX1
NM_001300806	MDFI
NM_173087	CAPN3
NM_207373	C10orf99
NM_001029869	PLAC8L1
NM_001161729	PLA2G2A
NM_054014	FKBP1A
NM_022744	C16orf58
NM_002020	FLT4
NM_181333	PRR5
NM_144677	MGAT5B
NM_001278322	MOBP
NM_001098816	TENM4
NM_030959	OR12D3
NM_001321963	LRRC6
NM_001198799	ASCC1
NM_001508	GPR39
NM_001316980	ZBTB45
NM_001321964	LRRC6
NM_020370	GPR84
NM_054108	PLAAT5
NM_004945	DNM2
NM_181703	GJA5
NM_001256053	ANKRD26
NM_138570	SLC38A10
NM_001006120	RBMY1D
NM_020421	ADCK1
NM_003216	TEF
NM_001940	ATN1
NM_019856	MYOM1
NM_178441	ZFYVE1
NM_001114107	PDLIM3
NM_001252023	TOR2A
NM_001006118	RBMY1E
NM_001202523	DDR1
NM_001318369	SLC6A5
NM_017559	FNDC8
NM_020946	DENND1A
NM_014289	CAPN6
NM_000140	FECH
NM_001098784	FAM89B
NM_016547	SDF4
NM_199171	PMEPA1
NM_000078	CETP
NM_006760	UPK2
NM_002147	HOXB5
NM_001288727	PPRC1
NM_021165	BRINP2
NM_002775	HTRA1
NM_004213	SLC28A1
NM_014583	LMCD1
NM_016089	ZNF589
NM_033226	ABCC12
NM_145024	CES5A
NM_198718	PTGER3
NM_001282884	POLR3H
NM_001159727	PLBD2
NM_017490	MARK2
NM_001146729	PLAAT5
NM_001322290	ZNF396
NM_153335	STRADA
NM_032167	SNX29
NM_017793	RPP25
NM_001243730	RARG
NM_015303	VPS8
NM_001143854	RPH3A
NM_001287761	SLC28A1
NM_001190484	CYP3A5
NM_001135636	PIP5K1A
NM_001281735	ZFYVE1
NM_031231	NECAB3
NM_001081491	NXF1
NM_001276392	LDLRAD1
NM_012074	DPF3
NM_001302625	C7orf71
NM_005053	RAD23A
NM_024111	CHAC1
NM_173175	PTK2B
NM_023015	INTS3
NM_001198800	ASCC1
NM_001322038	NUTF2
NM_001301031	SLC24A1
NM_182642	CTDSP1
NM_001277285	IGSF9B
NM_000300	PLA2G2A
NM_022567	NYX
NM_002984	CCL4
NM_080416	SEPTIN4
NM_001320302	FAM78B
NM_001270363	RAD23A
NM_030581	WDR59
NM_016932	SIX2
NM_001321646	TRAPPC9
NM_001756	SERPINA6
NM_001010897	SERP2
NM_170708	LMNA
NM_130797	DPP6
NM_005379	MYO1A
NM_001318252	C7orf50
NM_001243895	TPD52L2
NM_001199172	MGAT5B
NM_001010978	LDLRAD1
NM_002483	CEACAM6
NM_001025231	KPRP
NM_014231	VAMP1
NM_001278731	HARS2
NM_198955	MGAT5B
NM_001098785	FAM89B
NM_001005361	DNM2
NM_152419	HGSNAT
NM_001254740	SLC24A1
NM_001206878	CTDSP1
NM_018144	SEC61A2
NM_001242704	ZNF385C
NM_022479	GALNT17
NM_001198713	SEPTIN4
NM_001109660	C16orf92
NM_031449	ZMIZ2
NM_001282626	LMNA
NM_001145398	TEF
NM_021242	MID1IP1
NM_033400	ZFHX2
NM_080614	WFDC3
NM_015062	PPRC1
NM_152592	SYNE3
NM_005678	SNURF
NM_013329	PAXBP1
NM_024599	RHBDF2
NM_001142853	HES6
NM_018026	PACS1
NM_001320239	RANBP10
NM_001007026	ATN1
NM_001165937	STARD3
NM_033375	MYO1C
NM_018025	GPATCH1
NM_001322991	KALRN
NM_014954	RPH3A
NM_001265593	PLEKHG5
NM_001160372	TRAPPC9
NM_017901	TPCN1
NM_001316978	ZBTB45
NM_001291018	PDE6D
NM_173050	SCUBE1
NM_001287183	HNF4A
NM_178858	SFXN2
NM_001145531	C7orf71
NM_001039574	KCNC4
NM_001127206	HMOX2
NM_001144900	MIEF2
NM_004954	MARK2
NM_001098791	MID1IP1
NM_001135638	PIP5K1A
NM_001270708	NRM
NM_001286269	HMOX2
NM_182974	GLT6D1
NM_001316314	PLCB3
NM_001243225	PES1
NM_198926	INKA2
NM_017668	NDE1
NM_001253792	ZNF444
NM_016930	STX18
NM_003055	SLC18A3
NM_001243768	CENPS-CORT
NM_001206981	ODAPH
NM_017460	CYP3A4
NM_153675	FOXA2
NM_018337	ZNF444
NM_024344	CAPN3
NM_175914	HNF4A
NM_001954	DDR1
NM_001271814	PLA2G2D
NM_001286639	MON1B
NM_001318129	ZMAT5
NM_001287762	SLC28A1
NM_001282234	PSMA6
NM_001290252	DPP6
NM_001199215	CD200R1L
NM_001243731	RARG
NM_015073	SIPA1L3
NM_006507	REG1B
NM_020631	PLEKHG5
NM_001316982	ZBTB45
NM_005440	RND2
NM_030914	URM1
NM_001005498	RHBDF2
NM_001136263	C2CD4C
NM_182811	PLCG1
NM_001291475	CCL4L2
NM_139056	ADAMTS16
NM_001323919	JMJD8
NM_001001522	TAGLN
NM_013994	DDR1
NM_018028	SAMD4B
NM_001039469	MARK2
NM_033244	PML
NM_030976	KRTAP4-6
NM_024516	PAGR1
NM_001172223	MOB2
NM_001166159	NDUFS2
NM_001282387	IDH1
NM_203468	ENTPD2
NM_018231	SLC38A7
NM_001804	CDX1
NM_001005362	DNM2
NM_000294	PHKG2
NM_033023	PDGFA
NM_001042728	RARG
NM_001198721	PRR5
NM_005556	KRT7
NM_004225	MFHAS1
NM_001282957	CFAP77
NM_144604	ZC3H18
NM_001008784	CD200R1L
NM_002877	RAD51B
NM_001172657	ZFYVE28
NM_020227	PRDM9
NM_173542	PLBD2
NM_030952	NUAK2
NM_021910	FXYD3
NM_001048222	DBNDD2
NM_001281734	ZFYVE1
NM_021198	CTDSP1
NM_001317800	DOK2
NM_002098	GUCA1B
NM_199360	TPD52L2
NM_203434	IER5L
NM_001321961	LRRC6
NM_001302	CORT
NM_199359	TPD52L2
NM_001289050	SLC22A17
NM_001257995	LMO7DN
NM_001246	ENTPD2
NM_173800	LVRN
NM_001202855	CYP3A4
NM_019884	GSK3A
NM_001136558	GPR107
NM_001291473	CCL4L2
NM_001294340	ZC3H18
NM_001256743	GRIA3
NM_001278221	PHF7
NM_033446	MVB12B
NM_001322040	NUTF2
NM_152832	FAM89B
NM_001127204	HMOX2
NM_001293164	NRF1
NM_000070	CAPN3
NM_001318866	DOK1
NM_001204064	CHURC1
NM_001278628	CRNKL1
NM_003422	MZF1
NM_001256826	PAF1
NM_001286808	PRRC1
NM_001278627	CRNKL1
NM_001130864	PWWP2A
NM_005894	CD5L
NM_006382	CDRT1
NM_198527	HDDC3
NM_015431	TRIM58
NM_001286251	KLHL32
NM_001160042	IQCC
NM_001323263	KLHL32
NM_152638	CCER1
NM_014825	URB1
NM_001320817	MCF2L
NM_001318867	DOK1
NM_032795	RPUSD4
NM_001184968	MITF
NM_001278716	FBXL4
NM_015052	HECW1
NM_001323262	KLHL32
NM_001381	DOK1
NM_000288	PEX7
NM_032867	MICALCL
NM_006875	PIM2
NM_018134	IQCC
NM_018944	MIS18A
NM_148903	GREB1
NM_001323253	KLHL32
NM_001271890	RGS7BP
NM_001160210	SLC25A13
NM_032902	PPP1R16A
NM_001318868	DOK1
NM_006604	RFPL3
NM_001257379	SEC14L3
NM_004304	ALK
NM_052954	CYYR1
NM_003844	TNFRSF10A
NM_015336	ZDHHC17
NM_198055	MZF1
NM_001098535	RFPL3
NM_001278625	CRNKL1
NM_002947	RPA3
NM_001286254	KLHL32
NM_001323261	KLHL32
NM_001001560	GGA1
NM_001323252	KLHL32
NM_001278919	KCNH6
NM_014611	MDN1
NM_001199461	PDCD2
NM_001029875	RGS7BP
NM_001033504	TMEM98
NM_001278626	CRNKL1
NM_001144827	RPUSD4
NM_018003	UACA
NM_001278630	C9orf43
NM_001257378	SEC14L3
NM_203350	ZRANB2
NM_020692	GALNT16
NM_001190947	TRAF1
NM_014251	SLC25A13
NM_001039131	ALOX15B
NM_001008224	UACA
NM_001319666	TMEM263
NM_003960	NAT8
NM_001242668	C8orf87
NM_152618	BBS12
NM_001287528	CLIP4
NM_001040715	KIAA0895L
NM_001318869	DOK1
NM_152261	TMEM263
NM_005658	TRAF1
NM_001323260	KLHL32
NM_012394	PFDN2
NM_001287059	HECW1
NM_001271891	RGS7BP
NM_024657	MORC4
NM_001323257	KLHL32
NM_001319663	TMEM263
NM_001143909	RPEL1
NM_001039130	ALOX15B
NM_174975	SEC14L3
NM_152786	C9orf43
NM_001323254	KLHL32
NM_001278591	LIAS
NM_005455	ZRANB2
NM_001754	RUNX1
NM_052904	KLHL32
NM_001320768	CYYR1
NM_001319664	TMEM263
NM_001141	ALOX15B
NM_001318794	COX4I1
NM_001319662	TMEM263
NM_032594	INSM2
NM_001190945	TRAF1
NM_001278629	C9orf43
NM_006858	TMED1
NM_001323264	KLHL32
NM_001197260	DOK1
NM_001085354	MORC4
NM_001199464	PDCD2
NM_001278592	LIAS
NM_004609	TCF15
NM_016652	CRNKL1
NM_001257382	SEC14L3
NM_001305163	RSPRY1
NM_001901	CCN2
NM_001286250	KLHL32
NM_152617	RNF168
NM_001319661	TMEM263
NM_001178007	BBS12
NM_002213	ITGB5
NM_001267033	MZF1
NM_030811	MRPS26
NM_014470	RND1
NM_016565	COA4
NM_001278669	NFATC1
NM_001278672	NFATC1
NM_001256173	ZNF85
NM_153280	UBA1
NM_001320905	DTYMK
NM_001322462	SH3BP5L
NM_001319188	HDGF
NM_001286401	TMEM217
NM_001290059	ALDH3B1
NM_001017434	PGBD2
NM_001004196	CD200
NM_001135051	FAM160B1
NM_001165921	SERPINF2
NM_001199535	TGIF2-RAB5IF
NM_001244892	CXorf51B
NM_001318828	CD200
NM_182537	HTR3D
NM_001191037	PSMD1
NM_033317	DMKN
NM_001190347	DMKN
NM_001204856	SCNM1
NM_000934	SERPINF2
NM_001161473	ALDH3B1
NM_001647	APOD
NM_001085382	PSAPL1
NM_001287391	C9orf131
NM_030645	SH3BP5L
NM_001168482	ARMCX5
NM_022838	ARMCX5
NM_001258282	LINGO2
NM_001303125	ZC3H10
NM_007170	TESK2
NM_001165920	SERPINF2
NM_004877	GMFG
NM_032119	ADGRV1
NM_002023	FMOD
NM_000191	HMGCL
NM_001278670	NFATC1
NM_022776	OSBPL11
NM_203462	MRFAP1L1
NM_003334	UBA1
NM_001165031	DTYMK
NM_001184721	GYG1
NM_130760	MADCAM1
NM_001207013	PTPN2
NM_001322464	SH3BP5L
NM_001126051	HDGF
NM_002117	HLA-C
NM_032940	POLR2C
NM_001173517	MAP7D3
NM_001301409	GANC
NM_015327	SMG5
NM_001030010	ALDH3B1
NM_001322463	SH3BP5L
NM_002813	PSMD9
NM_001308240	MICOS13
NM_018840	RAB5IF
NM_001318830	CD200
NM_001144758	PHLDB1
NM_002370	MAGOH
NM_001122965	RPTN
NM_001290058	ALDH3B1
NM_001144064	CXorf51A
NM_001184720	GYG1
NM_001018111	PODXL
NM_001126050	HDGF
NM_001168478	ARMCX5
NM_001007563	IGFBPL1
NM_001291992	SPATA19
NM_001113378	FANCI
NM_001168485	ARMCX5
NM_001136136	RPL28
NM_002187	IL12B
NM_001323617	SMG5
NM_001040410	C9orf131
NM_006162	NFATC1
NM_014948	UBOX5
NM_032786	ZC3H10
NM_205767	MICOS13
NM_153230	FBXO39
NM_016410	CHMP5
NM_000749	CHRNB3
NM_080423	PTPN2
NM_030967	KRTAP1-1
NM_001308380	DMKN
NM_032052	PATZ1
NM_001323615	SMG5
NM_173815	CES4A
NM_004823	KCNK6
NM_001190202	CES4A
NM_001162383	ARHGEF2
NM_001170747	PIN4
NM_001162384	ARHGEF2
NM_001168479	ARMCX5
NM_000694	ALDH3B1
NM_001012511	GOSR2
NM_005944	CD200
NM_001126056	DMKN
NM_032302	PSMG3
NM_152570	LINGO2
NM_001009614	SPANXN1
NM_004494	HDGF
NM_033214	GK2
NM_170725	PGBD2
NM_001261400	PSMD9
NM_001308383	DMKN
NM_174927	SPATA19
NM_001040412	C9orf131
NM_014696	GPRIN2
NM_181709	RFLNA
NM_012145	DTYMK
NM_001080465	C17orf98
NM_001318506	CES4A
NM_001323616	SMG5
NM_080474	SERPINB12
NM_199340	LRRC37A3
NM_001323614	SMG5
NM_004723	ARHGEF2
NM_001320902	DTYMK
NM_021942	TRAPPC11
NM_080422	PTPN2
NM_001303255	LRRC37A3
NM_001134340	PSMG3
NM_001301008	GMFG
NM_032515	BOK
NM_198571	NAT16
NM_001134335	EIF2AK1
NM_002807	PSMD1
NM_001035516	DMKN
NM_001126059	DMKN
NM_001319186	HDGF
NM_005421	TAL2
NM_001166059	HMGCL
NM_032423	ZNF528
NM_001497	B4GALT1
NM_005397	PODXL
NM_001844	COL2A1
NM_001256171	ZNF85
NM_001199534	RAB5IF
NM_001145143	HTR3D
NM_001870	CPA3
NM_003429	ZNF85
NM_001300728	ATMIN
NM_001272083	SHISA5
NM_001204848	TNFAIP8L2-SCNM1
NM_001318826	CD200
NM_014413	EIF2AK1
NM_001319187	HDGF
NM_001163646	HTR3D
NM_001320903	DTYMK
NM_001040411	C9orf131
NM_014213	HOXD9
NM_001190201	CES4A
NM_001204299	ZNF664-RFLNA
NM_172387	NFATC1
NM_001271977	STK25
NM_001195536	CHMP5
NM_001303124	ZC3H10
NM_001307928	SERPINB12
NM_001278673	NFATC1
NM_001159749	RIOK2
NM_015251	ATMIN
NM_033150	COL2A1
NM_001168480	ARMCX5
NM_130762	MADCAM1
NM_203299	C9orf131
NM_172388	NFATC1
NM_001320904	DTYMK
NM_001320800	TESK2
NM_004130	GYG1
NM_199415	UBOX5
NM_032553	GPR174
NM_001146008	SLCO5A1
NM_001178062	SEMA6C
NM_030913	SEMA6C
NM_080749	NEURL2
NM_001306079	CAD
NM_025083	EDC3
NM_001145303	TMC4
NM_024645	ZMAT4
NM_001135825	RNF185
NM_001290746	ATF5
NM_001256030	CD48
NM_001142444	EDC3
NM_144686	TMC4
NM_001178061	SEMA6C
NM_001135731	ZMAT4
NM_012068	ATF5
NM_001024957	BRMS1
NM_152267	RNF185
NM_001193646	ATF5
NM_004341	CAD
NM_001405	EFNA2
NM_181457	PAX3
NM_005412	SHMT2
NM_144695	BROX
NM_138430	ADPRHL1
NM_001867	COX7C
NM_001288579	BROX
NM_001193281	MID1
NM_199162	ADPRHL1
NM_002229	JUNB
NM_018952	HOXB6
NM_001166358	SHMT2
NM_001288580	BROX
NM_001166420	HDAC8
NM_001318166	PLPP4
NM_001177358	GPR137
NM_001318168	PLPP4
NM_001030059	PLPP4
NM_206996	SPAG17
NM_001166356	SHMT2
NM_001318169	PLPP4
NM_001318167	PLPP4
NM_001318028	PPP4R2
NM_001166357	SHMT2
NM_001114636	FANCL
NM_001288581	BROX
NM_001166359	SHMT2
NM_001135556	DYNC1I1
NM_018062	FANCL
NM_001288743	TMEM273
NM_172127	CAMK2D
NM_001321587	CAMK2D
NM_001220490	CDH13
NM_144586	LYPD1
NM_153376	CCDC96
NM_001142354	PPP3CB
NM_144661	C10orf82
NM_001114099	SEZ6L2
NM_001257177	LOC339862
NM_004849	ATG5
NM_001100420	C21orf91
NM_001143944	LEMD2
NM_005243	EWSR1
NM_001321567	CAMK2D
NM_001301190	TRIB3
NM_001145544	ZSCAN18
NM_001287013	GLIPR2
NM_001286106	ATG5
NM_032679	ZNF577
NM_005911	MAT2A
NM_001316887	PLAC1
NM_001321574	CAMK2D
NM_001321588	CAMK2D
NM_001301196	TRIB3
NM_001318388	TP53I11
NM_001135772	LRP5L
NM_194447	CLEC4A
NM_006034	TP53I11
NM_201575	SEZ6L2
NM_015657	ABCA12
NM_018930	PCDHB10
NM_001258322	TP53I11
NM_001302807	OPRPN
NM_022117	TSPYL2
NM_001321568	CAMK2D
NM_006479	RAD51AP1
NM_001145543	ZSCAN18
NM_001258321	TP53I11
NM_001001662	ZNF782
NM_001297432	MAEA
NM_001243333	SEZ6L2
NM_001309883	GNAS
NM_001321580	CAMK2D
NM_005201	CCR8
NM_001099293	KIF4B
NM_001272103	HERPUD1
NM_001145026	PTPRQ
NM_001220489	CDH13
NM_018193	FANCI
NM_001321572	CAMK2D
NM_182492	LRP5L
NM_001286107	ATG5
NM_001297433	MAEA
NM_006177	NRL
NM_001318389	TP53I11
NM_001321579	CAMK2D
NM_001321573	CAMK2D
NM_001304533	NKAIN3
NM_001077427	LYPD1
NM_001287010	GLIPR2
NM_001304969	PKP4
NM_173076	ABCA12
NM_001258323	TP53I11
NM_014685	HERPUD1
NM_001321569	CAMK2D
NM_001321234	LYPD1
NM_001321585	CAMK2D
NM_001136191	KANK2
NM_023926	ZSCAN18
NM_003628	PKP4
NM_001318390	TP53I11
NM_001318521	CENPI
NM_005882	MAEA
NM_001321571	CAMK2D
NM_001323029	IQCG
NM_052836	CDH23
NM_153610	CMYA5
NM_001145542	ZSCAN18
NM_001204210	TMEM235
NM_001161364	NPTN
NM_001324095	COLEC10
NM_014323	PATZ1
NM_001199764	PTPRN
NM_172128	CAMK2D
NM_018660	ZNF395
NM_022803	UCP3
NM_173216	ST6GAL1
NM_030908	OR2A4
NM_013986	EWSR1
NM_001193339	SLC13A3
NM_001161706	FXN
NM_001257	CDH13
NM_001321578	CAMK2D
NM_001321590	CAMK2D
NM_001258324	TP53I11
NM_000750	CHRNB4
NM_020546	ADCY2
NM_001086	AADAC
NM_021158	TRIB3
NM_001321586	CAMK2D
NM_001010989	HERPUD1
NM_001316889	PLAC1
NM_001321235	LYPD1
NM_001323027	IQCG
NM_001297431	MAEA
NM_001321583	CAMK2D
NM_001301201	TRIB3
NM_001316888	PLAC1
NM_005228	EGFR
NM_173217	ST6GAL1
NM_001002920	POTEA
NM_032263	IQCG
NM_001301193	TRIB3
NM_001321577	CAMK2D
NM_001307931	ZYG11A
NM_001221	CAMK2D
NM_001282533	LZTS3
NM_001370	DNAH6
NM_002846	PTPRN
NM_001287014	GLIPR2
NM_001204211	TMEM235
NM_012428	NPTN
NM_017447	C21orf91
NM_001297430	MAEA
NM_001321570	CAMK2D
NM_032532	FNDC1
NM_001199654	PMF1
NM_001114100	SEZ6L2
NM_004764	PIWIL1
NM_001304512	HSD17B7
NM_000450	SELE
NM_001271702	ANXA8
NM_001321584	CAMK2D
NM_001318385	TP53I11
NM_144693	ZNF558
NM_001309842	GNAS
NM_001304350	ZNF558
NM_013328	PYCR2
NM_006733	CENPI
NM_001321591	CAMK2D
NM_003139	SRPRA
NM_145886	PIDD1
NM_002806	PSMC6
NM_007221	PMF1
NM_006438	COLEC10
NM_001171946	SUN1
NM_001135590	ZNF577
NM_001004339	ZYG11A
NM_001321177	MAP3K19
NM_001271872	SRGAP2C
NM_001304513	HSD17B7
NM_001193340	SLC13A3
NM_001323028	IQCG
NM_015409	EP400
NM_019554	S100A4
NM_194450	CLEC4A
NM_182511	CBLN2
NM_001318384	TP53I11
NM_021796	PLAC1
NM_016520	C9orf78
NM_001271703	ANXA8
NM_001220488	CDH13
NM_001199763	PTPRN
NM_022829	SLC13A3
NM_012410	SEZ6L2
NM_018897	DNAH7
NM_001171945	SUN1
NM_017455	NPTN
NM_001321581	CAMK2D
NM_145887	PIDD1
NM_033102	SLC45A3
NM_032050	PATZ1
NM_001321576	CAMK2D
NM_022343	GLIPR2
NM_001177842	SRPRA
NM_001321582	CAMK2D
NM_001318386	TP53I11
NM_182958	KAT8
NM_001243332	SEZ6L2
NM_001304957	CCDC92
NM_012310	KIF4A
NM_001163286	EWSR1
NM_025112	ZXDC
NM_007364	TMED3
NM_001011554	SLC13A3
NM_001286108	ATG5
NM_015493	KANK2
NM_001193342	SLC13A3
NM_001444	FABP5
NM_000576	IL1B
NM_001288741	TMEM273
NM_001318387	TP53I11
NM_001134435	IQCG
NM_001321575	CAMK2D
NM_199294	CENPS
NM_001301188	TRIB3
NM_005810	KLRG1
NM_001286111	ATG5
NM_021132	PPP3CB
NM_001142353	PPP3CB
NM_005875	EIF1B
NM_001040084	ANXA8
NM_014058	TMPRSS11E
NM_130468	CHST14
NM_001304970	PKP4
NM_001163285	EWSR1
NM_001130862	RAD51AP1
NM_001204212	TMEM235
NM_001201407	ZNF778
NM_001100421	C21orf91
NM_001321566	CAMK2D
NM_001258320	TP53I11
NM_018055	NODAL
NM_001271681	PYCR2
NM_182531	ZNF778
NM_001005365	POTEA
NM_016184	CLEC4A
NM_001286389	TMEM179
NM_194448	CLEC4A
NM_032178	SLC7A6OS
NM_001288725	ELP4
NM_001042406	HMGCLL1
NM_001042417	RUFY2
NM_001195396	ARL4A
NM_001291429	BAX
NM_001144766	DNAJC7
NM_138282	ATP6V1G2
NM_033004	NLRP1
NM_023036	DNAI2
NM_001282236	CDKL1
NM_001318014	OR2H1
NM_012121	CDC42EP4
NM_001301046	DACT3
NM_015985	ANGPT4
NM_015146	SEPTIN8
NM_001076778	FAM107A
NM_001288726	ELP4
NM_004324	BAX
NM_019036	HMGCLL1
NM_001142413	C9orf47
NM_003901	SGPL1
NM_032587	CARD6
NM_001008566	TPST2
NM_001287746	HMGCLL1
NM_153256	PROSER2
NM_001318022	OR2H1
NM_001304760	CZIB
NM_001282714	FAM107A
NM_001190708	MTRNR2L10
NM_001206774	GTF3C3
NM_001278225	RUFY2
NM_001317948	ARL10
NM_019040	ELP4
NM_152334	TARSL2
NM_014234	HSD17B8
NM_005161	APLNR
NM_001289407	MFSD1
NM_001287741	HMGCLL1
NM_004176	SREBF1
NM_007346	OGFR
NM_139319	SLC17A8
NM_176875	CCKBR
NM_001323310	ZNF454
NM_130463	ATP6V1G2
NM_001311162	THY1
NM_014622	VWA5A
NM_030945	C1QTNF3
NM_014266	HCST
NM_001098813	SEPTIN8
NM_020828	ZFP28
NM_001145288	SLC17A8
NM_025243	SLC19A3
NM_017887	CZIB
NM_152443	RDH12
NM_001286	CLCN6
NM_001144985	CCDC169
NM_030883	OR2H1
NM_001130142	VWA5A
NM_007177	FAM107A
NM_207391	RGS9BP
NM_001171940	FNDC5
NM_001271015	UBE2W
NM_014045	LRP10
NM_145026	SPATS1
NM_022736	MFSD1
NM_152772	TCP11L2
NM_001287753	HMGCLL1
NM_015033	FNBP1
NM_001318029	CCKBR
NM_001304759	CZIB
NM_001144826	RUNDC3A
NM_001007469	HCST
NM_003315	DNAJC7
NM_001172810	DNAI2
NM_003119	SPG7
NM_001204078	ATP6V1G2
NM_001037164	ARL4A
NM_001310141	MS4A18
NM_001142964	C22orf46
NM_002055	GFAP
NM_001079812	DIAPH1
NM_001289406	MFSD1
NM_005738	ARL4A
NM_003595	TPST2
NM_001291430	BAX
NM_181435	C1QTNF3
NM_002758	MAP2K6
NM_001144981	CCDC169
NM_033006	NLRP1
NM_001011709	PNLIPRP3
NM_017677	MTMR8
NM_001323307	ZNF454
NM_001144986	CCDC169
NM_001282713	FAM107A
NM_001001938	C9orf47
NM_212460	ARL4A
NM_031957	KRTAP1-5
NM_001323309	ZNF454
NM_001033581	PRKCZ
NM_001162997	SMIM6
NM_145056	DACT3
NM_006288	THY1
NM_001323308	ZNF454
NM_001167903	MFSD1
NM_014922	NLRP1
NM_005219	DIAPH1
NM_001322809	ANGPT4
NM_006695	RUNDC3A
NM_033007	NLRP1
NM_152782	SUN3
NM_001168363	PCDH11X
NM_184041	ALDOA
NM_001193612	TUBD1
NM_001270399	TUBA1A
NM_014051	TMEM14A
NM_173605	KCNRG
NM_182524	ZNF595
NM_030613	ZFP2
NM_001308287	PTPN2
NM_016656	RRAGB
NM_001128932	CYP4F11
NM_001288983	SDAD1
NM_016261	TUBD1
NM_001030019	SUN3
NM_001310123	ATXN2
NM_001322259	CCNE1
NM_153341	RNF19B
NM_001253380	RPL15
NM_006253	PRKAB1
NM_001085401	C6orf201
NM_001284350	SUN3
NM_001242575	LOC100130451
NM_001310121	ATXN2
NM_001193611	TUBD1
NM_207332	ERICH1
NM_006064	RRAGB
NM_001253382	RPL15
NM_005017	PCYT1A
NM_138803	CCDC148
NM_182919	TICAM1
NM_001238	CCNE1
NM_000121	EPOR
NM_013423	ARHGAP6
NM_001177651	SLC9A6
NM_000990	RPL27A
NM_001288984	SDAD1
NM_001252010	LUZP2
NM_020197	SMYD2
NM_001260493	RDX
NM_022151	MOAP1
NM_001257964	BOD1L2
NM_080821	FAM210B
NM_021187	CYP4F11
NM_000991	RPL28
NM_006877	GMPR
NM_001282438	BLOC1S2
NM_032968	PCDH11X
NM_001127617	ALDOA
NM_001300826	RNF19B
